1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
Ticker,EPS LTM,EPS - most recent FY,EPS Est current FY,EPS Est FY+1,EPS Est FY+2,EPS EST NTM,EPS EST NTM+1,EPS EST NTM - 30 days ago,EPS EST NTM - 90 days ago,EPS EST Current Qtr,EPS Est Next Qtr,EPS surprise last qtr,Sales LTM,Sales - most recent FY,Sales Est current FY,Sales Est FY+1,Sales Est FY+2,Sales EST NTM,Sales EST NTM+1,SALES EST NTM - 30 days ago,SALES EST NTM - 90 days ago,SALES EST Current Qtr,SALES EST Next Qtr,SALES surprise last qtr,EBITDA LTM,EBITDA - most recent FY,EBITDA Est current FY,EBITDA Est FY+1,EBITDA Est FY+2,EBITDA EST NTM,EBITDA EST NTM+1,EBITDA EST NTM - 30 days ago,EBITDA EST NTM - 90 days ago,EBITDA EST Current Qtr,EBITDA EST Next Qtr,PRICE,SO,MKT CAP,EV,ND,Gross Profit LTM,EBIT LTM,Stock Option Expense - LTM,Stock price - LTM High,Stock price - LTM LOW,ROIC 1 YR,ROIC  3YR,14 day RSI,SI % of float,SI Days to Cover,Insider % ownership,Insider Purchases,Insider Sales,,,,Accruals abs,acrcrurals %,FCF,Consensus Price Target,Next Earnings Date,Next Earnings Date Time of day,LAST Reported FYE,FYE,LAST Reported FQ,Total assets,1 month volatility,2 month vol,3 month vol,1 yr Beta,3 yr beta,5 yr beta - monthly,5 yr beta - weekly,EV/EBITDA - NTM,EV/Sales - NTM,P/E NTM,3-YR AVG NTM EV/EBITDA,3-YR AVG NTM EV/SALES,3-YR AVG NTM P/E,3-YR MEDIAN NTM EV/EBITDA,3-YR MEDIAN NTM EV/SALES,3-YR MEDIAN NTM P/E,3-YR MIN NTM EV/EBITDA,3-YR MIN NTM EV/SALES,3-YR MIN NTM P/E,3-YR MAX NTM EV/EBITDA,3-YR MAX NTM EV/SALES,3-YR MAX NTM P/E,52 week high,26-YR AVG NTM EV/EBITDA,26-YR AVG NTM EV/SALES,26-YR AVG NTM P/E,26-YR MEDIAN NTM EV/EBITDA,26-YR MEDIAN NTM EV/SALES,26-YR MEDIAN NTM P/E,26-YR MIN NTM EV/EBITDA,26-YR MIN NTM EV/SALES,26-YR MIN NTM P/E,26-YR MAX NTM EV/EBITDA,26-YR MAX NTM EV/SALES,26-YR MAX NTM P/E
BEN,0.911,0.912,2.503,2.796,2.728,2.560,2.783,2.555,2.473,0.583,0.623,16.098,8733.100,8733.100,6875.587,7264.931,7374.625,6952.389,7286.569,6950.305,6816.788,1698.854,1677.549,5.769,1429.600,1429.600,2134.856,2294.461,#N/A,2166.339,2294.461,2190.593,2068.373,489.081,535.736,23.310,517.400,12143.834,23897.594,9726.000,6174.300,881.700,179.014,26.075,16.250,1.877,3.436,76.045,9.183,5.121,0.464,1.000,0.000,,,,-575.400,-1.219843121,892.600,24.18181801,02/2026,Unspecified,09/30/2025,09/2025,09/30/2025,32368.300,0.233,0.260,0.252,1.055,1.118,1.494,1.172,11.061298,3.4471924,9.156216,11.16688183,3.436614111,9.706421468,11.093088,3.40127825,9.891011,9.578818,2.9861858,7.241889,13.213302,4.1519837,13.542809,26.075,8.967784696,3.365823161,14.07048045,8.57,3.2823374,13.9211785,2.950875,0.84,6.75,13.986822,7.3961606,24.22529
BF.B,1.713,1.837,1.661,1.743,1.862,1.712,1.816,1.698,1.683,0.466,0.336,-1.054,3886.000,3963.000,3840.916,3909.258,4068.649,3883.045,4007.513,3880.529,3868.664,998.484,883.027,1.663,1210.000,1290.000,1173.653,1218.766,1275.336,1201.462,1253.638,1206.920,1200.086,329.768,249.153,30.380,472.950,14072.319,16675.801,2374.000,2296.000,1123.000,24.210,45.830,25.530,13.955,15.630,77.312,14.555,11.645,0.036,0.000,0.000,,,,271.000,0.311852704,610.000,30.76000023,03/2026,Unspecified,04/30/2025,04/2025,10/31/2025,8086.000,0.247,0.287,0.262,0.772,0.753,0.403,0.697,13.9141445,4.3011837,17.811483,18.3932435,5.914207988,24.68086311,18.6466465,5.9386903,25.0070015,12.202409,3.7556734,15.370689,25.706528,8.6532545,36.043015,45.83,16.57045627,4.753395812,23.55463423,14.419546,3.6608944,21.513212,6.9792037,1.35,12.392138,32.936356,11.675263,44.960735
BG,9.309,7.995,7.464,8.700,10.305,8.632,10.217,8.463,8.106,1.904,1.733,17.174,60110.000,53112.000,68269.340,93296.880,94529.734,91925.510,94462.180,88196.520,55215.360,23046.484,21629.000,50.422,2810.000,2345.000,2673.609,3721.027,4400.719,3663.634,4363.476,3510.764,2585.706,869.598,810.833,91.500,142.223,17692.531,33742.647,3307.000,2598.000,2210.000,65.570,99.550,67.400,7.407,13.198,43.131,3.456,3.850,0.010,0.000,1.000,,,,-799.000,-0.702726473,-1115.000,112.4444427,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,24899.000,0.230,0.376,0.351,0.333,0.268,0.779,0.435,9.369583,0.37333483,10.872072,7.181854828,0.322324167,9.456716703,6.9633596,0.316700965,9.3560545,5.934431,0.24202088,7.6131315,12.231181,0.5820264,11.811654,99.55,7.634608211,0.311485003,11.50963948,7.3957905,0.30548522,11.059126,2.0613618,0.11,3.57,12.476554,0.5817514,21.370167
BIDU,3.131,9.164,7.454,8.010,9.302,7.980,9.231,7.936,8.240,1.406,1.774,44.557,18084.464,18497.759,18310.176,19210.781,20531.656,19161.434,20459.280,18955.408,18893.700,4663.634,4470.169,1.352,4043.119,6409.083,3284.491,3684.800,4296.157,3662.865,4262.658,3504.132,3679.417,738.093,871.469,126.070,349.750,35076.190,42407.286,-8194.404,8078.798,1824.403,428.023,149.510,74.710,7.396,4.983,62.161,2.478,2.038,0.000,#N/A,#N/A,,,,265.133,0.083490863,#N/A,153.1457977,3/2026,Unspecified,12/31/2024,12/2024,09/30/2025,58605.839,0.543,0.513,0.572,1.258,1.285,0.430,1.092,11.451933,2.1796637,15.885765,6.647493827,1.509307783,10.89715655,6.20988235,1.4329955,9.919469,3.8976874,0.9847962,7.1364145,13.232963,2.5239925,17.519947,149.51,7.54401199,1.659392467,31.87749702,7.4129295,1.57151925,24.3526435,3.9451346,0.8580016,7.1364145,13.28759,3.2889216,209.68774
BIIB,10.965,11.187,14.993,15.220,15.752,15.207,15.723,15.172,15.821,1.750,3.588,23.893,9689.900,9266.600,9822.219,9313.123,9284.955,9341.019,9286.499,9376.714,9399.701,2210.980,2271.476,8.320,2967.700,2829.500,3042.053,3224.209,3105.420,3214.228,3111.929,3204.737,3259.447,408.636,777.144,177.550,145.900,26046.940,28747.305,4341.700,6394.000,2164.000,293.549,185.170,110.035,7.490,9.475,65.740,4.628,3.258,0.001,0.000,1.000,,,,-1243.300,-0.761732631,2304.400,181.8076935,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,28049.300,0.256,0.251,0.325,0.596,0.674,0.128,0.483,9.143785,3.1361346,11.960109,10.13574592,3.621646122,13.09070714,10.8653195,3.9377605,13.472229,6.205408,2.251093,7.198291,14.559223,5.0122385,20.208763,185.17,18.46336458,7.468794711,43.54255999,11.33,5.2733213,17.3654605,5.544653,2.28,6.82,226.71198,49.622982,7060.7725
BILL,-0.273,0.230,2.230,2.567,3.164,2.381,2.835,2.351,2.220,0.557,0.509,19.208,1499.861,1462.570,1612.769,1826.497,2096.284,1708.801,1947.717,1691.448,1655.232,399.682,395.628,0.993,126.823,138.416,296.707,360.725,445.120,325.471,398.645,320.034,299.412,73.437,72.415,55.590,103.568,5567.728,5160.752,-534.334,1168.689,37.920,197.950,100.190,36.550,0.450,-2.707,81.200,15.774,6.526,0.113,0.000,2.000,,,,-326.845,-13.73356023,313.261,60.69565201,01/2026,Unspecified,06/30/2025,06/2025,09/30/2025,10159.811,0.476,0.434,0.388,1.645,1.489,1.357,2.085,15.235365,2.8984206,22.497875,37.8114971,4.985590107,43.05364802,28.1770285,4.50119365,31.921795,11.511951,2.0725725,17.40416,142.81075,10.8256035,179.77423,100.19,166.947079,18.28049778,67.06191685,35.87,9.49851425,33.943207,11.991392,2.18,18.01,5846.748,58.07197,535.1008
BK,6.930,5.796,7.351,8.150,9.072,8.106,9.021,8.038,7.617,1.961,1.805,6.574,40553.000,39745.000,19983.021,20807.385,21672.592,20762.215,21625.182,20692.191,20220.063,5093.861,5072.353,1.925,11089.000,10337.000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,118.380,748.101,82552.170,53439.657,-26886.000,#N/A,9261.000,468.170,118.880,70.460,6.024,4.954,89.934,1.424,2.975,0.003,0.000,0.000,,,,3843.000,0.848344371,1565,120.6333313,1/2026,6:30 AM,12/31/2024,12/2024,09/30/2025,416064.000,0.189,0.189,0.174,1.034,0.935,1.120,0.931,#N/A,2.425777,14.08889,#N/A,0.492981611,10.88765748,#N/A,0.047265387,10.5336205,#N/A,-0.73816466,8.0035,#N/A,2.425777,14.311353,114.99,9.969441962,2.817088983,13.64594796,12.50,2.7571458,13.04916,-4.1123753,-3.37,4.53,20.367237,9.419444,27.018396
BKNG,153.855,172.675,228.402,266.007,304.546,263.947,302.434,260.169,246.776,48.063,29.437,3.514,26039.000,23739.000,26691.002,29119.691,31534.210,28986.611,31401.908,28777.066,27920.813,6119.594,5324.138,3.029,9188.000,9338.000,9856.895,11077.132,12278.866,11010.270,12213.018,10899.358,10395.485,2099.506,1342.343,5277.200,34.064,170104.200,172835.078,1072.000,25259.000,8408.000,552.060,5839.414,4096.230,54.882,28.939,76.594,1.852,1.766,0.002,0.000,9.000,,,,-2441.000,-0.4149949,8315.000,6243.621582,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,27708.000,0.351,0.320,0.289,1.096,1.154,1.254,1.206,15.488795,5.8806458,19.748678,15.95601522,5.602949623,20.37695373,15.8141405,5.5295975,19.818052,12.397182,4.0412602,16.085806,19.914577,7.110331,25.40937,5839.4136,318.1684502,4.703193488,29.83797401,15.6562965,5.0556126,20.376772,6.144406,0.00,8.41,342064.84,58.37539,2111.045
BKR,2.904,2.976,2.475,2.645,3.001,2.635,2.981,2.620,2.564,0.673,0.543,10.340,27711.000,27829.000,27402.852,28227.725,30003.389,28182.527,29906.092,28123.810,27895.584,7081.995,6430.928,2.648,4507.000,4599.000,4755.979,5077.390,5647.998,5059.778,5616.732,5043.597,4945.390,1267.556,1067.799,48.040,1001.000,47404.625,49891.680,2048.000,6322.000,3356.000,158.790,51.120,33.600,13.202,4.619,47.337,3.375,4.864,0.001,0.000,5.000,,,,-353.000,-0.11849614,2089.000,52.73684311,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,38363.000,0.260,0.323,0.298,1.034,0.852,0.892,0.738,10.098386,1.812007,18.689804,8.64894119,1.428071876,16.47485302,8.5258885,1.3886741,16.647873,7.272052,1.1588291,12.866577,10.435554,1.861811,20.07638,51.12,9.558930593,1.706219871,35.17539887,9.0132495,1.6069844,19.5159405,2.853472,0.5645355,5.3387113,25.139559,3.2223077,8419.888
BL,1.095,1.453,2.080,2.354,2.739,2.339,2.718,2.314,2.281,0.588,0.548,0.946,686.706,653.336,700.193,761.290,847.607,757.943,842.877,752.663,743.107,182.979,181.396,0.098,106.735,183.801,190.560,213.570,252.654,212.309,250.512,208.885,203.001,53.648,48.695,58.370,73.503,3472.239,3843.093,30.687,516.295,59.992,68.469,66.250,40.824,11.608,0.794,72.598,13.317,9.173,0.177,0.000,2.000,,,,-29.662,-0.184037128,178.474,61.07692337,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,1825.036,0.289,0.329,0.318,0.869,1.167,0.878,1.142,18.020376,5.045429,24.838615,30.27824603,6.019120934,36.54840515,26.510653,6.17476115,27.42703,14.653857,3.9381685,19.867233,70.12404,8.0235,132.27911,66.25,96.9253102,8.487297342,194.7273082,86.1696075,7.7394915,146.15529,15.293521,4.10,20.64,684.58575,19.854452,1565.8901
BLDR,5.255,9.060,7.054,6.502,8.397,6.532,8.293,6.599,7.036,1.279,0.902,15.093,15653.050,16400.492,15290.331,15291.085,16215.884,15291.044,16165.210,15290.063,15578.347,3461.691,3423.837,2.538,1605.174,2157.178,1646.761,1564.070,1815.707,1568.601,1801.918,1577.670,1674.816,338.755,294.040,109.580,118.980,12117.467,16940.704,4179.201,4847.865,1028.596,46.610,175.455,94.350,12.782,23.960,67.808,4.769,1.973,0.021,0.000,0.000,,,,-794.794,-0.737355483,1020.352,134.8260803,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,10830.997,0.490,0.458,0.431,1.028,1.384,1.565,1.410,10.820915,1.1110045,16.81869,9.655191748,1.23984133,13.73618154,9.6875465,1.21999165,13.613754,6.5244164,0.79443,8.377797,13.036253,1.6953816,21.233763,177.97,11.03481704,0.615224451,16.30603944,8.13,0.52371883,12.001486,3.9631994,0.26,4.58,565.168,1.6910242,289.03073
BLK,38.482,42.008,48.326,53.920,61.136,53.613,60.740,53.403,50.915,12.796,12.301,1.700,23498.000,20904.000,24001.300,28063.627,31213.700,27841.033,31041.094,27497.977,25739.795,6764.272,6468.829,2.818,9712.000,9362.000,9816.631,12034.727,13528.066,11913.188,13446.240,11791.397,11026.576,2887.942,2764.252,1083.360,151.615,176738.270,190346.677,1460.000,18464.000,8755.000,891.120,1219.940,773.740,11.703,12.026,70.679,1.265,2.346,0.072,0.000,1.000,,,,1105.000,0.173496624,4021.000,1323.466675,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,138615.000,0.238,0.245,0.228,1.194,1.219,1.483,1.357,15.804668,6.797662,19.950132,14.92969468,6.226712425,19.71650173,14.857792,6.16553585,19.6983285,12.492642,5.002786,16.030083,18.356041,7.803713,23.011377,1219.94,12.29738875,4.95197997,18.6751012,11.960996,4.86942,18.441084,6.898613,2.06,10.96,19.05164,7.9854956,30.372175
BLKB,-5.204,-5.601,4.414,4.994,5.505,4.962,5.477,4.902,4.631,1.138,1.184,2.804,1134.569,1155.016,1126.088,1169.684,1223.400,1167.295,1220.457,1161.772,1157.718,292.167,280.397,0.647,-148.876,-115.158,405.114,432.642,456.434,431.134,455.131,428.876,418.914,104.271,106.363,62.330,50.561,2981.506,3636.693,1046.032,652.112,-217.552,83.470,81.970,54.560,-19.966,-5.537,65.108,3.527,3.918,0.016,0.000,2.000,,,,-579.140,2.045188084,276.109,74,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,2495.715,0.374,0.372,0.328,0.455,0.836,1.087,0.840,8.597193,3.1739416,12.859692,11.65211907,3.872320268,16.5749332,12.173447,3.99630905,16.9621595,7.6074657,2.7852116,11.148984,13.808309,4.6177664,19.558735,81.97,15.66191381,3.804673693,25.0147697,14.716955,3.79364885,24.5973585,4.81161,1.37,11.05,31.095806,6.5978136,42.687645
BLSH,#N/A,0.349,0.222,0.686,0.986,0.660,0.969,0.684,0.431,0.140,0.156,-9.909,#N/A,250201.282,277.843,377.967,431.266,372.481,428.346,350.396,297.830,86.063,89.361,4.903,#N/A,131.645,81.625,159.296,195.707,155.040,193.712,139.321,94.451,35.511,35.473,46.130,230.800,6951.042,6655.924,466.102,#N/A,#N/A,#N/A,118.000,34.245,3.329,3.329,72.237,10.970,2.059,#N/A,#N/A,#N/A,,,,129.602,1.650413234,#N/A,53.36363602,9/2026,Unspecified,12/31/2024,12/2024,09/30/2025,3047.412,0.751,0.720,0.829,3.188,3.188,5.320,3.188,43.578453,18.069435,71.1612,57.22307576,21.16537055,88.57489188,58.8384165,21.0496235,88.54627,35.184704,14.421399,53.17507,103.32324,28.93546,131.74832,118,55.07849107,20.965427,87.06422329,57.537085,20.9631555,85.884935,37.1427,15.259798,55.92091,70.45714,27.355295,121.00199
BMNR,13.448,13.386,0.000,#N/A,#N/A,0.000,#N/A,0.000,#N/A,#N/A,#N/A,,6.095,6.095,8.200,#N/A,#N/A,8.200,#N/A,8.200,#N/A,#N/A,#N/A,,441.878,441.878,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.400,24.515,15516.340,478.416,-511.999,-1.212,441.117,#N/A,161.000,3.200,7.615,-35.948,66.102,16.218,0.483,0.062,0.000,0.000,,,,335.271,1.013,-5.214,47,,,08/31/2025,08/2025,08/31/2025,8795.053,1.339,1.205,1.124,15.711,7.278,0.937,3.304,#N/A,39.388977,#N/A,#N/A,39.16355621,#N/A,#N/A,24.799427,#N/A,#N/A,9.221627,#N/A,#N/A,98.4049,#N/A,161,#N/A,40.328137,#N/A,#N/A,36.578693,#N/A,#N/A,9.3835125,#N/A,#N/A,88.26994,#N/A
BMY,2.962,-4.414,6.507,5.976,5.801,6.005,5.811,6.043,6.179,1.608,1.490,7.411,48034.000,48300.000,47907.070,44043.490,43133.550,44255.190,43183.410,44567.113,44619.720,12206.754,10639.093,3.139,14940.000,3219.000,18648.600,17441.230,17029.030,17507.389,17051.615,17601.639,17805.914,5300.589,4796.132,51.210,2027.000,104250.760,139004.190,40341.000,30900.000,9988.000,427.000,63.330,42.520,-13.464,3.946,76.008,1.668,2.373,0.001,0.000,1.000,,,,-24138.000,2.697586053,15302,53.04761887,2/2026,6:59 AM,12/31/2024,12/2024,09/30/2025,92603.000,0.332,0.311,0.302,0.404,0.342,0.302,0.276,8.024822,3.179614,8.6586,8.12244948,3.259080058,8.689784272,7.62940225,3.18744925,8.059869,6.411658,2.7465057,6.5817075,15.583756,4.345214,19.504705,63.33,11.96910002,3.785885824,17.36889203,10.215381,3.4621027,16.756664,4.4734445,1.5289599,6.7569714,27.948317,7.3879743,37.14183
BOX,1.240,1.356,1.287,1.452,1.650,1.429,1.622,1.416,1.388,0.338,0.317,-2.239,1150.898,1090.130,1175.150,1263.110,1356.642,1250.819,1343.573,1238.904,1223.732,304.282,296.497,0.677,126.037,116.535,356.058,396.077,443.211,390.486,436.625,386.852,379.358,98.481,84.877,30.390,148.643,4352.699,5033.800,-3.035,908.344,96.235,183.364,38.800,28.000,39.433,16.124,58.567,10.701,6.695,0.040,0.000,8.000,,,,-87.636,-0.358252153,343.460,36.8571434,03/2026,Unspecified,01/31/2025,01/2025,10/31/2025,1667.520,0.373,0.291,0.257,0.553,0.576,0.792,0.833,13.384422,4.1761894,22.170555,13.99416948,4.349365258,19.16681931,13.954315,4.32505675,18.1680585,11.804389,3.711245,13.949049,17.623629,5.2831135,28.223879,38.8,66.23015095,4.073831335,194.3978942,16.17,4.1559906,23.865442,11.936468,-0.06,14.13,7788.3296,6.2945833,13349.556
BP,0.607,0.143,2.918,2.907,3.435,2.907,3.406,2.911,2.825,0.600,0.631,12.117,187540.818,189264.607,180983.970,174575.500,184996.860,174926.660,184425.830,178181.140,177566.330,40894.168,43816.383,6.229,29672.856,25654.791,36212.480,34651.227,36079.700,34736.777,36001.426,35195.540,34659.500,8457.661,8612.580,35.880,2802.777,91596.580,152074.502,32178.000,30992.537,12131.258,1456.903,37.640,25.225,0.312,4.051,49.247,0.238,0.944,0.000,#N/A,#N/A,,,,-26917.322,-68.81329923,10692.695,39.96944427,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,282228.000,0.198,0.219,0.211,0.472,0.345,0.303,0.495,4.4373684,0.8813218,12.359989,3.679401095,0.747872954,8.105491779,3.5807233,0.738863,7.3970893,2.8985786,0.6581688,4.9506493,4.503806,0.89710224,12.829509,37.64,5.391877389,0.860723234,12.79460074,4.92384785,0.7130408,12.03736675,2.4035876,0.35337272,4.0059357,18.235703,2.6509998,44.189983
BR,7.820,7.096,9.456,10.242,11.295,9.809,10.715,9.729,9.518,1.358,2.709,21.184,7055.700,6889.100,7270.823,7616.511,8042.701,7426.146,7808.004,7388.419,7299.336,1605.986,1916.657,3.079,1800.200,1692.600,1777.575,1887.340,1886.027,1826.894,1886.750,1817.458,1805.806,298.505,505.351,226.910,118.300,26486.750,29963.880,2896.800,2211.600,1299.300,61.500,271.910,212.330,14.879,12.318,51.281,1.895,2.930,0.006,0.000,1.000,,,,-331.800,-0.395235259,1288.000,266.4285583,01/2026,Unspecified,06/30/2025,06/2025,09/30/2025,8545.000,0.119,0.174,0.163,0.526,0.707,0.994,0.839,16.748142,4.119266,23.684479,16.76955742,3.977250691,23.7031578,17.0184,4.0321125,24.122099,13.84702,3.166755,18.366102,19.182516,4.7421265,28.290062,271.91,12.14289935,2.554203577,18.90032447,12.1403415,2.3683906,19.58771,3.5631335,0.67,6.75,19.943325,4.7285013,28.960367
BRK.B,31.273,41.267,21.359,21.742,22.223,21.721,22.196,21.633,21.232,5.354,5.346,9.394,372128.000,371433.000,385121.160,388794.400,401093.800,388593.130,400419.880,388432.970,385483.780,96975.125,93759.860,-0.681,100449.000,128431.000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,490.430,2156.580,1058021.800,829118.872,-190674.000,92481.000,87239.000,#N/A,542.070,440.100,12.285,9.754,35.909,0.952,2.319,0.004,0.000,1.000,,,,58403.000,0.656250351,19326.000,513.1883545,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,1153881.000,0.131,0.143,0.129,0.475,0.505,0.718,0.665,#N/A,2.2112098,23.225967,#N/A,2.173635033,21.83618223,#N/A,2.1739403,21.9723215,#N/A,1.8129789,18.3907,#N/A,2.5651917,25.611813,542.07,11.51283673,2.392295844,20.95491715,11.3309815,1.9083803,20.145654,8.921486,1.2756112,12.324222,14.531105,8.489117,48.553986
BRO,3.332,3.454,4.256,4.679,5.173,4.656,5.146,4.644,4.548,0.905,1.435,11.218,5479.000,4805.000,5929.217,7304.749,7833.295,7229.377,7804.334,7112.547,6903.454,1643.782,1945.154,3.903,1858.000,1718.000,2097.970,2561.259,2780.649,2535.873,2768.627,2499.611,2435.864,522.992,736.690,77.510,284.000,26463.541,32597.320,3375.000,5188.000,1567.000,97.840,125.675,76.170,10.223,9.559,43.421,3.831,5.018,0.171,#N/A,#N/A,,,,-193.000,-0.196738022,1299.000,93.5,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,17803.000,0.179,0.288,0.259,0.281,0.451,0.815,0.746,13.00613,4.5627737,16.862295,16.25207472,5.580989653,24.14436438,16.164014,5.4234182,24.4022295,10.4496,3.6872146,16.485714,20.69701,7.27594,29.039524,125.675,11.34972197,3.873907693,21.07405449,9.732515,3.65086125,20.526745,5.9957395,2.12,12.81,20.424074,7.179897,33.16599
BRZE,-1.105,-1.015,0.421,0.635,0.982,0.605,0.934,0.498,0.468,0.138,0.115,-3.642,693.412,593.410,731.242,857.726,1000.305,840.053,980.383,814.846,793.377,198.237,197.201,3.372,-103.344,-90.487,38.158,72.088,124.782,67.347,117.419,55.078,51.284,15.825,12.241,36.190,102.189,3945.721,3596.068,-426.079,484.771,-119.450,119.519,48.330,23.910,-19.512,-25.101,91.799,6.353,4.747,0.205,0.000,8.000,,,,-140.423,1.353566024,29.068,46.78947449,12/2025,After Market,01/31/2025,01/2025,07/31/2025,870.998,0.677,0.570,0.560,1.277,1.618,1.101,1.963,52.025833,3.5903745,59.91556,1602.598874,5.713631321,1628.361466,122.49827,5.62497125,144.72179,46.68137,2.9908159,53.01284,190277.95,9.591759,279119.28,48.33,837.096767,6.7106706,3888.749589,121.27349,6.014844,142.15317,47.017902,3.00,53.25,26994.75,22.556051,279119.28
BSX,1.870,1.247,3.036,3.470,3.934,3.446,3.908,3.410,3.273,0.781,0.796,5.285,19350.000,16747.000,20069.604,22354.445,24627.040,22229.250,24502.514,22045.313,21379.875,5278.599,5204.076,1.933,5041.000,3938.000,6288.340,7071.791,7901.539,7028.862,7856.074,6962.323,6669.896,1616.569,1632.412,92.700,1485.900,137422.170,149540.850,10703.000,12107.000,3690.000,234.630,109.500,85.980,6.244,4.696,36.016,1.272,1.894,0.002,0.000,5.000,,,,-1581.000,-0.852750809,3824.000,127.0322571,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,39395.000,0.253,0.241,0.220,0.847,0.795,0.674,0.839,22.341722,7.059938,28.352295,22.81726945,6.88713222,28.93635838,23.1826105,7.1007819,29.36428,18.279667,5.333471,22.203203,28.20084,8.711977,36.559242,109.5,13.89183305,4.232023781,21.48143342,13.143238,4.0849955,21.397436,5.13851,1.5341698,10.136399,28.14459,8.696969,39.922573
BSY,0.828,0.724,1.180,1.340,1.513,1.332,1.504,1.317,1.297,0.258,0.362,-1.753,1460.019,1353.095,1491.198,1644.416,1811.182,1636.021,1802.044,1623.007,1597.747,381.028,409.354,1.554,417.344,378.192,527.084,600.530,676.785,596.506,672.607,590.268,574.853,120.999,170.325,40.910,333.774,12418.502,14752.265,1362.629,1152.639,357.324,56.562,59.250,36.510,9.603,9.720,52.897,9.871,6.707,0.600,0.000,2.000,,,,-200.589,-0.854650345,460.125,59.23077011,3/2026,Unspecified,12/31/2024,12/2024,09/30/2025,3399.807,0.253,0.260,0.318,0.728,0.993,1.231,1.242,26.057756,9.496246,32.496796,35.09581504,12.38937928,45.00630526,35.271628,12.375636,44.288267,24.440544,8.896015,30.306818,45.054234,15.343104,59.141006,59.25,39.26944745,13.45675573,51.5320874,36.49657,12.663569,47.634438,25.039755,9.114865,31.113148,70.33202,23.002676,93.462425
BWXT,3.344,3.069,3.795,4.245,5.022,4.220,4.979,4.156,3.941,0.885,0.934,17.195,3058.882,2703.750,3152.419,3682.888,4114.450,3653.821,4090.803,3536.060,3310.638,834.837,830.626,9.193,520.335,474.057,569.039,654.561,764.632,649.875,758.601,639.130,616.054,146.193,146.018,179.650,91.860,16424.805,17916.304,999.663,719.376,418.273,22.100,218.500,84.209,13.132,13.874,49.770,2.523,2.202,0.004,0.000,1.000,,,,-126.487,-0.448629323,462.849,223.1999969,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,2869.924,0.415,0.448,0.412,1.267,0.967,0.850,0.776,27.39413,4.879496,42.256035,19.5434252,3.76367252,29.87062174,18.577863,3.54084265,28.6208695,13.443406,2.6696517,19.227869,33.64716,6.2771277,53.902824,218.5,12.86489622,2.44396178,20.17933261,13.51,2.80451405,19.0815305,5.2630386,0.62,11.08,33.35177,6.220972,53.379272
BX,3.487,3.622,5.283,6.402,7.924,6.340,7.841,6.264,6.049,1.524,1.426,23.902,14004.032,12458.831,12624.134,15777.115,19069.047,15604.350,18888.666,15373.593,14771.764,3675.227,3610.059,6.162,6907.840,7037.933,7589.734,9522.700,11728.256,9416.784,11607.404,9252.614,8932.529,2205.745,2687.853,156.600,766.647,191024.190,145593.321,10110.506,13925.142,6871.844,1086.477,194.000,115.660,14.256,17.073,89.244,1.446,2.516,0.009,3.000,2.000,,,,1134.163,0.408485407,2053.991,177.8125,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,43469.875,0.259,0.300,0.291,1.288,1.556,1.762,1.575,15.142274,9.120164,24.022001,14.41117656,8.73653201,23.55576718,14.6222435,8.859714,23.9661635,8.421777,5.4446464,14.281393,19.833254,12.27569,35.229317,194,13.3059361,6.189128216,14.85686471,12.527631,5.879754,11.793976,2.14588,0.97,5.75,38.02029,12.814413,35.229317
